Título de trazado: MDP,,
N.º,"Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 20462595, SEN S/N: 20462595)"
3737,3/14/2019 6:00,67.735
3738,3/14/2019 6:30,67.735
3739,3/14/2019 7:00,67.735
3740,3/14/2019 7:30,67.735
3741,3/14/2019 8:00,67.735
3742,3/14/2019 8:30,67.735
3743,3/14/2019 9:00,67.735
3744,3/14/2019 9:30,67.906
3745,3/14/2019 10:00,67.906
3746,3/14/2019 10:30,67.906
3747,3/14/2019 11:00,67.906
3748,3/14/2019 11:30,67.906
3749,3/14/2019 12:00,67.906
3750,3/14/2019 12:30,68.077
3751,3/14/2019 13:00,68.077
3752,3/14/2019 13:30,68.077
3753,3/14/2019 14:00,68.248
3754,3/14/2019 14:30,68.248
3755,3/14/2019 15:00,68.248
3756,3/14/2019 15:30,68.248
3757,3/14/2019 16:00,68.248
3758,3/14/2019 16:30,68.248
3759,3/14/2019 17:00,68.248
3760,3/14/2019 17:30,68.248
3761,3/14/2019 18:00,68.248
3762,3/14/2019 18:30,68.248
3763,3/14/2019 19:00,68.248
3764,3/14/2019 19:30,68.248
3765,3/14/2019 20:00,68.248
3766,3/14/2019 20:30,68.248
3767,3/14/2019 21:00,68.248
3768,3/14/2019 21:30,68.248
3769,3/14/2019 22:00,68.248
3770,3/14/2019 22:30,68.248
3771,3/14/2019 23:00,68.077
3772,3/14/2019 23:30,68.077
3773,3/15/2019 0:00,68.077
3774,3/15/2019 0:30,68.077
3775,3/15/2019 1:00,68.077
3776,3/15/2019 1:30,68.077
3777,3/15/2019 2:00,68.077
3778,3/15/2019 2:30,68.077
3779,3/15/2019 3:00,67.906
3780,3/15/2019 3:30,68.077
3781,3/15/2019 4:00,67.906
3782,3/15/2019 4:30,67.906
3783,3/15/2019 5:00,67.906
3784,3/15/2019 5:30,67.906
3785,3/15/2019 6:00,67.906
3786,3/15/2019 6:30,67.906
3787,3/15/2019 7:00,67.906
3788,3/15/2019 7:30,67.906
3789,3/15/2019 8:00,67.906
3790,3/15/2019 8:30,68.077
3791,3/15/2019 9:00,68.248
3792,3/15/2019 9:30,68.421
3793,3/15/2019 10:00,68.592
3794,3/15/2019 10:30,68.592
3795,3/15/2019 11:00,68.763
3796,3/15/2019 11:30,68.934
3797,3/15/2019 12:00,69.278
3798,3/15/2019 12:30,69.449
3799,3/15/2019 13:00,69.622
3800,3/15/2019 13:30,69.793
3801,3/15/2019 14:00,69.793
3802,3/15/2019 14:30,69.622
3803,3/15/2019 15:00,69.622
3804,3/15/2019 15:30,69.793
3805,3/15/2019 16:00,69.793
3806,3/15/2019 16:30,69.622
3807,3/15/2019 17:00,69.622
3808,3/15/2019 17:30,69.622
3809,3/15/2019 18:00,69.622
3810,3/15/2019 18:30,69.622
3811,3/15/2019 19:00,69.622
3812,3/15/2019 19:30,69.449
3813,3/15/2019 20:00,69.449
3814,3/15/2019 20:30,69.278
3815,3/15/2019 21:00,69.278
3816,3/15/2019 21:30,69.278
3817,3/15/2019 22:00,69.278
3818,3/15/2019 22:30,69.278
3819,3/15/2019 23:00,69.107
3820,3/15/2019 23:30,69.107
3821,3/16/2019 0:00,69.107
3822,3/16/2019 0:30,69.107
3823,3/16/2019 1:00,68.934
3824,3/16/2019 1:30,68.934
3825,3/16/2019 2:00,69.107
3826,3/16/2019 2:30,69.107
3827,3/16/2019 3:00,68.934
3828,3/16/2019 3:30,68.934
3829,3/16/2019 4:00,68.934
3830,3/16/2019 4:30,68.934
3831,3/16/2019 5:00,68.934
3832,3/16/2019 5:30,68.934
3833,3/16/2019 6:00,68.934
3834,3/16/2019 6:30,68.934
3835,3/16/2019 7:00,68.934
3836,3/16/2019 7:30,68.934
3837,3/16/2019 8:00,68.934
3838,3/16/2019 8:30,68.934
3839,3/16/2019 9:00,68.934
3840,3/16/2019 9:30,69.107
3841,3/16/2019 10:00,69.107
3842,3/16/2019 10:30,69.107
3843,3/16/2019 11:00,69.278
3844,3/16/2019 11:30,69.278
3845,3/16/2019 12:00,69.278
3846,3/16/2019 12:30,69.278
3847,3/16/2019 13:00,69.278
3848,3/16/2019 13:30,69.449
3849,3/16/2019 14:00,69.449
3850,3/16/2019 14:30,69.449
3851,3/16/2019 15:00,69.449
3852,3/16/2019 15:30,69.449
3853,3/16/2019 16:00,69.278
3854,3/16/2019 16:30,69.278
3855,3/16/2019 17:00,69.278
3856,3/16/2019 17:30,69.278
3857,3/16/2019 18:00,69.278
3858,3/16/2019 18:30,69.278
3859,3/16/2019 19:00,69.278
3860,3/16/2019 19:30,69.107
3861,3/16/2019 20:00,69.107
3862,3/16/2019 20:30,69.107
3863,3/16/2019 21:00,69.107
3864,3/16/2019 21:30,69.107
3865,3/16/2019 22:00,69.107
3866,3/16/2019 22:30,69.107
3867,3/16/2019 23:00,69.107
3868,3/16/2019 23:30,69.107
3869,3/17/2019 0:00,69.107
3870,3/17/2019 0:30,69.107
3871,3/17/2019 1:00,69.107
3872,3/17/2019 1:30,69.107
3873,3/17/2019 2:00,68.934
3874,3/17/2019 2:30,68.934
3875,3/17/2019 3:00,69.107
3876,3/17/2019 3:30,68.934
3877,3/17/2019 4:00,68.934
3878,3/17/2019 4:30,69.107
3879,3/17/2019 5:00,68.934
3880,3/17/2019 5:30,68.934
3881,3/17/2019 6:00,68.934
3882,3/17/2019 6:30,68.934
3883,3/17/2019 7:00,68.934
3884,3/17/2019 7:30,68.934
3885,3/17/2019 8:00,68.934
3886,3/17/2019 8:30,69.107
3887,3/17/2019 9:00,69.107
3888,3/17/2019 9:30,69.107
3889,3/17/2019 10:00,69.107
3890,3/17/2019 10:30,69.107
3891,3/17/2019 11:00,69.107
3892,3/17/2019 11:30,69.107
3893,3/17/2019 12:00,69.107
3894,3/17/2019 12:30,69.107
3895,3/17/2019 13:00,69.278
3896,3/17/2019 13:30,69.449
3897,3/17/2019 14:00,69.278
3898,3/17/2019 14:30,69.278
3899,3/17/2019 15:00,69.278
3900,3/17/2019 15:30,69.622
3901,3/17/2019 16:00,69.622
3902,3/17/2019 16:30,69.622
3903,3/17/2019 17:00,69.793
3904,3/17/2019 17:30,69.964
3905,3/17/2019 18:00,69.793
3906,3/17/2019 18:30,69.793
3907,3/17/2019 19:00,69.793
3908,3/17/2019 19:30,69.793
3909,3/17/2019 20:00,69.793
3910,3/17/2019 20:30,69.793
3911,3/17/2019 21:00,69.793
3912,3/17/2019 21:30,69.793
3913,3/17/2019 22:00,69.622
3914,3/17/2019 22:30,69.793
3915,3/17/2019 23:00,69.622
3916,3/17/2019 23:30,69.622
3917,3/18/2019 0:00,69.622
3918,3/18/2019 0:30,69.622
3919,3/18/2019 1:00,69.622
3920,3/18/2019 1:30,69.622
3921,3/18/2019 2:00,69.622
3922,3/18/2019 2:30,69.622
3923,3/18/2019 3:00,69.622
3924,3/18/2019 3:30,69.622
3925,3/18/2019 4:00,69.622
3926,3/18/2019 4:30,69.622
3927,3/18/2019 5:00,69.622
3928,3/18/2019 5:30,69.622
3929,3/18/2019 6:00,69.622
3930,3/18/2019 6:30,69.622
3931,3/18/2019 7:00,69.622
3932,3/18/2019 7:30,69.793
3933,3/18/2019 8:00,69.793
3934,3/18/2019 8:30,69.964
3935,3/18/2019 9:00,69.964
3936,3/18/2019 9:30,70.48
3937,3/18/2019 10:00,70.308
3938,3/18/2019 10:30,70.48
3939,3/18/2019 11:00,70.48
3940,3/18/2019 11:30,70.995
3941,3/18/2019 12:00,71.168
3942,3/18/2019 12:30,71.512
3943,3/18/2019 13:00,71.339
3944,3/18/2019 13:30,71.856
3945,3/18/2019 14:00,71.856
3946,3/18/2019 14:30,71.683
3947,3/18/2019 15:00,71.856
3948,3/18/2019 15:30,71.512
3949,3/18/2019 16:00,71.512
3950,3/18/2019 16:30,71.339
3951,3/18/2019 17:00,71.339
3952,3/18/2019 17:30,71.168
3953,3/18/2019 18:00,71.168
3954,3/18/2019 18:30,70.824
3955,3/18/2019 19:00,70.995
3956,3/18/2019 19:30,70.995
3957,3/18/2019 20:00,70.651
3958,3/18/2019 20:30,70.48
3959,3/18/2019 21:00,70.308
3960,3/18/2019 21:30,70.137
3961,3/18/2019 22:00,69.964
3962,3/18/2019 22:30,69.964
3963,3/18/2019 23:00,69.622
3964,3/18/2019 23:30,69.622
3965,3/19/2019 0:00,69.278
3966,3/19/2019 0:30,68.934
3967,3/19/2019 1:00,68.934
3968,3/19/2019 1:30,68.934
3969,3/19/2019 2:00,68.763
3970,3/19/2019 2:30,68.763
3971,3/19/2019 3:00,68.934
3972,3/19/2019 3:30,68.934
3973,3/19/2019 4:00,68.763
3974,3/19/2019 4:30,68.934
3975,3/19/2019 5:00,69.107
3976,3/19/2019 5:30,69.107
3977,3/19/2019 6:00,68.763
3978,3/19/2019 6:30,68.763
3979,3/19/2019 7:00,68.592
3980,3/19/2019 7:30,68.934
3981,3/19/2019 8:00,68.934
3982,3/19/2019 8:30,68.763
3983,3/19/2019 9:00,68.592
3984,3/19/2019 9:30,68.763
3985,3/19/2019 10:00,68.763
3986,3/19/2019 10:30,68.592
3987,3/19/2019 11:00,68.421
3988,3/19/2019 11:30,68.421
3989,3/19/2019 12:00,68.763
3990,3/19/2019 12:30,68.592
3991,3/19/2019 13:00,68.592
3992,3/19/2019 13:30,68.592
3993,3/19/2019 14:00,68.763
3994,3/19/2019 14:30,68.763
3995,3/19/2019 15:00,68.592
3996,3/19/2019 15:30,68.934
3997,3/19/2019 16:00,68.763
3998,3/19/2019 16:30,68.763
3999,3/19/2019 17:00,69.107
4000,3/19/2019 17:30,68.763
4001,3/19/2019 18:00,68.248
4002,3/19/2019 18:30,68.248
4003,3/19/2019 19:00,67.735
4004,3/19/2019 19:30,67.906
4005,3/19/2019 20:00,67.906
4006,3/19/2019 20:30,67.735
4007,3/19/2019 21:00,67.735
4008,3/19/2019 21:30,67.735
4009,3/19/2019 22:00,67.735
4010,3/19/2019 22:30,67.906
4011,3/19/2019 23:00,67.735
4012,3/19/2019 23:30,67.564
4013,3/20/2019 0:00,67.392
4014,3/20/2019 0:30,67.392
4015,3/20/2019 1:00,67.392
4016,3/20/2019 1:30,67.564
4017,3/20/2019 2:00,67.735
4018,3/20/2019 2:30,67.564
4019,3/20/2019 3:00,67.392
4020,3/20/2019 3:30,67.392
4021,3/20/2019 4:00,67.05
4022,3/20/2019 4:30,67.392
4023,3/20/2019 5:00,67.221
4024,3/20/2019 5:30,67.05
4025,3/20/2019 6:00,67.392
4026,3/20/2019 6:30,66.879
4027,3/20/2019 7:00,67.392
4028,3/20/2019 7:30,67.392
4029,3/20/2019 8:00,67.392
4030,3/20/2019 8:30,67.564
4031,3/20/2019 9:00,67.564
4032,3/20/2019 9:30,67.564
4033,3/20/2019 10:00,67.564
4034,3/20/2019 10:30,67.735
4035,3/20/2019 11:00,67.735
4036,3/20/2019 11:30,67.735
4037,3/20/2019 12:00,67.735
4038,3/20/2019 12:30,67.906
4039,3/20/2019 13:00,68.077
4040,3/20/2019 13:30,68.077
4041,3/20/2019 14:00,68.077
4042,3/20/2019 14:30,68.077
4043,3/20/2019 15:00,68.077
4044,3/20/2019 15:30,67.906
4045,3/20/2019 16:00,67.906
4046,3/20/2019 16:30,67.906
4047,3/20/2019 17:00,67.735
4048,3/20/2019 17:30,67.564
4049,3/20/2019 18:00,67.392
4050,3/20/2019 18:30,67.564
4051,3/20/2019 19:00,67.564
4052,3/20/2019 19:30,67.564
4053,3/20/2019 20:00,67.564
4054,3/20/2019 20:30,67.564
4055,3/20/2019 21:00,67.392
4056,3/20/2019 21:30,67.221
4057,3/20/2019 22:00,67.05
4058,3/20/2019 22:30,67.05
4059,3/20/2019 23:00,66.879
4060,3/20/2019 23:30,66.879
4061,3/21/2019 0:00,66.193
4062,3/21/2019 0:30,66.193
4063,3/21/2019 1:00,66.193
4064,3/21/2019 1:30,66.022
4065,3/21/2019 2:00,66.366
4066,3/21/2019 2:30,66.193
4067,3/21/2019 3:00,66.193
4068,3/21/2019 3:30,66.537
4069,3/21/2019 4:00,66.366
4070,3/21/2019 4:30,66.366
4071,3/21/2019 5:00,66.708
4072,3/21/2019 5:30,66.537
4073,3/21/2019 6:00,66.537
4074,3/21/2019 6:30,66.537
4075,3/21/2019 7:00,66.193
4076,3/21/2019 7:30,66.537
4077,3/21/2019 8:00,66.537
4078,3/21/2019 8:30,66.708
4079,3/21/2019 9:00,66.708
4080,3/21/2019 9:30,66.879
4081,3/21/2019 10:00,66.879
4082,3/21/2019 10:30,67.05
4083,3/21/2019 11:00,67.221
4084,3/21/2019 11:30,67.392
4085,3/21/2019 12:00,67.564
4086,3/21/2019 12:30,67.735
4087,3/21/2019 13:00,67.735
4088,3/21/2019 13:30,67.906
4089,3/21/2019 14:00,68.077
4090,3/21/2019 14:30,68.077
4091,3/21/2019 15:00,68.248
4092,3/21/2019 15:30,68.421
4093,3/21/2019 16:00,68.592
4094,3/21/2019 16:30,68.421
4095,3/21/2019 17:00,68.421
4096,3/21/2019 17:30,68.421
4097,3/21/2019 18:00,68.077
4098,3/21/2019 18:30,68.077
4099,3/21/2019 19:00,68.077
4100,3/21/2019 19:30,68.077
4101,3/21/2019 20:00,67.906
4102,3/21/2019 20:30,67.735
4103,3/21/2019 21:00,67.564
4104,3/21/2019 21:30,67.392
4105,3/21/2019 22:00,67.392
4106,3/21/2019 22:30,67.564
4107,3/21/2019 23:00,67.392
4108,3/21/2019 23:30,67.735
4109,3/22/2019 0:00,67.564
4110,3/22/2019 0:30,67.906
4111,3/22/2019 1:00,68.077
4112,3/22/2019 1:30,67.564
4113,3/22/2019 2:00,67.392
4114,3/22/2019 2:30,67.392
4115,3/22/2019 3:00,67.392
4116,3/22/2019 3:30,67.05
4117,3/22/2019 4:00,67.05
4118,3/22/2019 4:30,67.221
4119,3/22/2019 5:00,67.05
4120,3/22/2019 5:30,67.05
4121,3/22/2019 6:00,67.05
4122,3/22/2019 6:30,66.708
4123,3/22/2019 7:00,66.879
4124,3/22/2019 7:30,66.879
4125,3/22/2019 8:00,66.879
4126,3/22/2019 8:30,67.221
4127,3/22/2019 9:00,67.392
4128,3/22/2019 9:30,67.392
4129,3/22/2019 10:00,67.564
4130,3/22/2019 10:30,67.564
4131,3/22/2019 11:00,67.735
4132,3/22/2019 11:30,67.906
4133,3/22/2019 12:00,67.906
4134,3/22/2019 12:30,67.906
4135,3/22/2019 13:00,68.248
4136,3/22/2019 13:30,68.248
4137,3/22/2019 14:00,68.248
4138,3/22/2019 14:30,68.421
4139,3/22/2019 15:00,68.077
4140,3/22/2019 15:30,68.077
4141,3/22/2019 16:00,68.248
4142,3/22/2019 16:30,68.248
4143,3/22/2019 17:00,68.248
4144,3/22/2019 17:30,68.248
4145,3/22/2019 18:00,68.077
4146,3/22/2019 18:30,68.248
4147,3/22/2019 19:00,68.077
4148,3/22/2019 19:30,67.906
4149,3/22/2019 20:00,67.906
4150,3/22/2019 20:30,67.735
4151,3/22/2019 21:00,67.564
4152,3/22/2019 21:30,67.564
4153,3/22/2019 22:00,67.564
4154,3/22/2019 22:30,67.392
4155,3/22/2019 23:00,67.392
4156,3/22/2019 23:30,67.221
4157,3/23/2019 0:00,67.221
4158,3/23/2019 0:30,66.879
4159,3/23/2019 1:00,67.05
4160,3/23/2019 1:30,66.879
4161,3/23/2019 2:00,66.537
4162,3/23/2019 2:30,66.708
4163,3/23/2019 3:00,66.708
4164,3/23/2019 3:30,66.537
4165,3/23/2019 4:00,66.537
4166,3/23/2019 4:30,66.366
4167,3/23/2019 5:00,66.193
4168,3/23/2019 5:30,66.366
4169,3/23/2019 6:00,66.708
4170,3/23/2019 6:30,66.879
4171,3/23/2019 7:00,66.879
4172,3/23/2019 7:30,66.537
4173,3/23/2019 8:00,66.537
4174,3/23/2019 8:30,66.537
4175,3/23/2019 9:00,66.708
4176,3/23/2019 9:30,66.879
4177,3/23/2019 10:00,66.879
4178,3/23/2019 10:30,67.05
4179,3/23/2019 11:00,67.221
4180,3/23/2019 11:30,67.221
4181,3/23/2019 12:00,67.392
4182,3/23/2019 12:30,67.735
4183,3/23/2019 13:00,67.735
4184,3/23/2019 13:30,68.077
4185,3/23/2019 14:00,68.077
4186,3/23/2019 14:30,68.248
4187,3/23/2019 15:00,68.248
4188,3/23/2019 15:30,68.077
4189,3/23/2019 16:00,68.077
4190,3/23/2019 16:30,68.077
4191,3/23/2019 17:00,67.906
4192,3/23/2019 17:30,67.906
4193,3/23/2019 18:00,67.906
4194,3/23/2019 18:30,67.735
4195,3/23/2019 19:00,67.735
4196,3/23/2019 19:30,67.735
4197,3/23/2019 20:00,67.564
4198,3/23/2019 20:30,67.392
4199,3/23/2019 21:00,67.392
4200,3/23/2019 21:30,67.392
4201,3/23/2019 22:00,67.392
4202,3/23/2019 22:30,67.392
4203,3/23/2019 23:00,67.221
4204,3/23/2019 23:30,67.05
4205,3/24/2019 0:00,67.05
4206,3/24/2019 0:30,67.05
4207,3/24/2019 1:00,67.221
4208,3/24/2019 1:30,67.05
4209,3/24/2019 2:00,67.05
4210,3/24/2019 2:30,66.879
4211,3/24/2019 3:00,66.879
4212,3/24/2019 3:30,66.879
4213,3/24/2019 4:00,66.879
4214,3/24/2019 4:30,66.708
4215,3/24/2019 5:00,66.537
4216,3/24/2019 5:30,66.537
4217,3/24/2019 6:00,66.537
4218,3/24/2019 6:30,66.537
4219,3/24/2019 7:00,66.537
4220,3/24/2019 7:30,66.537
4221,3/24/2019 8:00,66.537
4222,3/24/2019 8:30,66.537
4223,3/24/2019 9:00,66.537
4224,3/24/2019 9:30,66.537
4225,3/24/2019 10:00,66.537
4226,3/24/2019 10:30,66.537
4227,3/24/2019 11:00,66.537
4228,3/24/2019 11:30,66.537
4229,3/24/2019 12:00,66.708
4230,3/24/2019 12:30,66.537
4231,3/24/2019 13:00,66.537
4232,3/24/2019 13:30,66.537
4233,3/24/2019 14:00,66.537
4234,3/24/2019 14:30,66.537
4235,3/24/2019 15:00,66.537
4236,3/24/2019 15:30,66.366
4237,3/24/2019 16:00,66.366
4238,3/24/2019 16:30,66.366
4239,3/24/2019 17:00,66.193
4240,3/24/2019 17:30,66.193
4241,3/24/2019 18:00,66.193
4242,3/24/2019 18:30,66.193
4243,3/24/2019 19:00,66.022
4244,3/24/2019 19:30,66.022
4245,3/24/2019 20:00,66.022
4246,3/24/2019 20:30,65.851
4247,3/24/2019 21:00,65.851
4248,3/24/2019 21:30,65.851
4249,3/24/2019 22:00,65.68
4250,3/24/2019 22:30,65.68
4251,3/24/2019 23:00,65.68
4252,3/24/2019 23:30,65.509
4253,3/25/2019 0:00,65.509
4254,3/25/2019 0:30,65.509
4255,3/25/2019 1:00,65.338
4256,3/25/2019 1:30,65.167
4257,3/25/2019 2:00,65.167
4258,3/25/2019 2:30,65.167
4259,3/25/2019 3:00,64.996
4260,3/25/2019 3:30,64.996
4261,3/25/2019 4:00,64.825
4262,3/25/2019 4:30,64.825
4263,3/25/2019 5:00,64.825
4264,3/25/2019 5:30,64.825
4265,3/25/2019 6:00,64.652
4266,3/25/2019 6:30,64.825
4267,3/25/2019 7:00,64.652
4268,3/25/2019 7:30,64.825
4269,3/25/2019 8:00,64.825
4270,3/25/2019 8:30,64.825
4271,3/25/2019 9:00,64.825
4272,3/25/2019 9:30,64.825
4273,3/25/2019 10:00,64.996
4274,3/25/2019 10:30,64.996
4275,3/25/2019 11:00,65.167
4276,3/25/2019 11:30,65.338
4277,3/25/2019 12:00,65.338
4278,3/25/2019 12:30,65.509
4279,3/25/2019 13:00,65.509
4280,3/25/2019 13:30,65.68
4281,3/25/2019 14:00,65.68
4282,3/25/2019 14:30,65.68
4283,3/25/2019 15:00,65.68
4284,3/25/2019 15:30,65.68
4285,3/25/2019 16:00,65.509
4286,3/25/2019 16:30,65.509
4287,3/25/2019 17:00,65.509
4288,3/25/2019 17:30,65.338
4289,3/25/2019 18:00,65.338
4290,3/25/2019 18:30,65.338
4291,3/25/2019 19:00,65.167
4292,3/25/2019 19:30,65.167
4293,3/25/2019 20:00,65.167
4294,3/25/2019 20:30,64.996
4295,3/25/2019 21:00,64.996
4296,3/25/2019 21:30,64.996
4297,3/25/2019 22:00,64.825
4298,3/25/2019 22:30,64.825
4299,3/25/2019 23:00,64.825
4300,3/25/2019 23:30,64.825
4301,3/26/2019 0:00,64.825
4302,3/26/2019 0:30,64.652
4303,3/26/2019 1:00,64.652
4304,3/26/2019 1:30,64.652
4305,3/26/2019 2:00,64.481
4306,3/26/2019 2:30,64.481
4307,3/26/2019 3:00,64.31
4308,3/26/2019 3:30,64.139
4309,3/26/2019 4:00,64.139
4310,3/26/2019 4:30,63.968
4311,3/26/2019 5:00,63.968
4312,3/26/2019 5:30,63.626
4313,3/26/2019 6:00,63.797
4314,3/26/2019 6:30,63.797
4315,3/26/2019 7:00,63.968
4316,3/26/2019 7:30,63.968
4317,3/26/2019 8:00,63.968
4318,3/26/2019 8:30,64.139
4319,3/26/2019 9:00,64.139
4320,3/26/2019 9:30,64.31
4321,3/26/2019 10:00,64.31
4322,3/26/2019 10:30,64.652
4323,3/26/2019 11:00,64.652
4324,3/26/2019 11:30,64.825
4325,3/26/2019 12:00,65.167
4326,3/26/2019 12:30,65.167
4327,3/26/2019 13:00,65.167
4328,3/26/2019 13:30,65.167
4329,3/26/2019 14:00,65.338
4330,3/26/2019 14:30,65.338
4331,3/26/2019 15:00,65.509
4332,3/26/2019 15:30,65.509
4333,3/26/2019 16:00,65.338
4334,3/26/2019 16:30,65.338
4335,3/26/2019 17:00,65.338
4336,3/26/2019 17:30,65.338
4337,3/26/2019 18:00,65.338
4338,3/26/2019 18:30,65.167
4339,3/26/2019 19:00,65.338
4340,3/26/2019 19:30,65.167
4341,3/26/2019 20:00,65.167
4342,3/26/2019 20:30,64.996
4343,3/26/2019 21:00,65.167
4344,3/26/2019 21:30,65.167
4345,3/26/2019 22:00,65.167
4346,3/26/2019 22:30,64.825
4347,3/26/2019 23:00,64.652
4348,3/26/2019 23:30,64.825
4349,3/27/2019 0:00,64.825
4350,3/27/2019 0:30,64.996
4351,3/27/2019 1:00,64.825
4352,3/27/2019 1:30,64.996
4353,3/27/2019 2:00,64.825
4354,3/27/2019 2:30,64.481
4355,3/27/2019 3:00,64.652
4356,3/27/2019 3:30,64.481
4357,3/27/2019 4:00,64.481
4358,3/27/2019 4:30,64.825
4359,3/27/2019 5:00,64.31
4360,3/27/2019 5:30,64.31
4361,3/27/2019 6:00,64.481
4362,3/27/2019 6:30,64.481
4363,3/27/2019 7:00,64.652
4364,3/27/2019 7:30,64.481
4365,3/27/2019 8:00,64.652
4366,3/27/2019 8:30,64.825
4367,3/27/2019 9:00,64.825
4368,3/27/2019 9:30,64.996
4369,3/27/2019 10:00,65.167
4370,3/27/2019 10:30,65.338
4371,3/27/2019 11:00,65.509
4372,3/27/2019 11:30,65.68
4373,3/27/2019 12:00,65.851
4374,3/27/2019 12:30,65.851
4375,3/27/2019 13:00,66.022
4376,3/27/2019 13:30,66.022
4377,3/27/2019 14:00,66.193
4378,3/27/2019 14:30,66.193
4379,3/27/2019 15:00,66.366
4380,3/27/2019 15:30,66.366
4381,3/27/2019 16:00,66.366
4382,3/27/2019 16:30,66.366
4383,3/27/2019 17:00,66.193
4384,3/27/2019 17:30,66.193
4385,3/27/2019 18:00,66.022
4386,3/27/2019 18:30,66.022
4387,3/27/2019 19:00,65.851
4388,3/27/2019 19:30,65.851
4389,3/27/2019 20:00,65.68
4390,3/27/2019 20:30,65.68
4391,3/27/2019 21:00,65.68
4392,3/27/2019 21:30,65.68
4393,3/27/2019 22:00,65.68
4394,3/27/2019 22:30,65.68
4395,3/27/2019 23:00,65.338
4396,3/27/2019 23:30,65.509
4397,3/28/2019 0:00,65.68
4398,3/28/2019 0:30,65.167
4399,3/28/2019 1:00,65.338
4400,3/28/2019 1:30,65.509
4401,3/28/2019 2:00,65.167
4402,3/28/2019 2:30,64.996
4403,3/28/2019 3:00,64.996
4404,3/28/2019 3:30,64.825
4405,3/28/2019 4:00,65.167
4406,3/28/2019 4:30,64.825
4407,3/28/2019 5:00,64.825
4408,3/28/2019 5:30,64.825
4409,3/28/2019 6:00,65.338
4410,3/28/2019 6:30,64.996
4411,3/28/2019 7:00,65.167
4412,3/28/2019 7:30,64.825
4413,3/28/2019 8:00,64.996
4414,3/28/2019 8:30,65.167
4415,3/28/2019 9:00,65.509
4416,3/28/2019 9:30,65.68
4417,3/28/2019 10:00,65.851
4418,3/28/2019 10:30,65.68
4419,3/28/2019 11:00,66.022
4420,3/28/2019 11:30,66.022
4421,3/28/2019 12:00,66.193
4422,3/28/2019 12:30,66.193
4423,3/28/2019 13:00,66.193
4424,3/28/2019 13:30,66.366
4425,3/28/2019 14:00,66.366
4426,3/28/2019 14:30,66.537
4427,3/28/2019 15:00,66.537
4428,3/28/2019 15:30,66.708
4429,3/28/2019 16:00,66.708
4430,3/28/2019 16:30,66.708
4431,3/28/2019 17:00,66.708
4432,3/28/2019 17:30,66.708
4433,3/28/2019 18:00,66.708
4434,3/28/2019 18:30,66.537
4435,3/28/2019 19:00,66.366
4436,3/28/2019 19:30,66.366
4437,3/28/2019 20:00,66.366
4438,3/28/2019 20:30,66.366
4439,3/28/2019 21:00,66.193
4440,3/28/2019 21:30,66.193
4441,3/28/2019 22:00,66.193
4442,3/28/2019 22:30,66.193
4443,3/28/2019 23:00,66.193
4444,3/28/2019 23:30,66.193
4445,3/29/2019 0:00,66.193
4446,3/29/2019 0:30,66.193
4447,3/29/2019 1:00,66.193
4448,3/29/2019 1:30,66.022
4449,3/29/2019 2:00,66.022
4450,3/29/2019 2:30,66.022
4451,3/29/2019 3:00,66.022
4452,3/29/2019 3:30,66.022
4453,3/29/2019 4:00,66.193
4454,3/29/2019 4:30,66.022
4455,3/29/2019 5:00,66.022
4456,3/29/2019 5:30,66.022
4457,3/29/2019 6:00,66.022
4458,3/29/2019 6:30,65.851
4459,3/29/2019 7:00,65.851
4460,3/29/2019 7:30,66.022
4461,3/29/2019 8:00,66.022
4462,3/29/2019 8:30,66.193
4463,3/29/2019 9:00,66.366
4464,3/29/2019 9:30,66.366
4465,3/29/2019 10:00,66.708
4466,3/29/2019 10:30,66.708
4467,3/29/2019 11:00,66.879
4468,3/29/2019 11:30,67.221
4469,3/29/2019 12:00,67.392
4470,3/29/2019 12:30,67.221
4471,3/29/2019 13:00,67.221
4472,3/29/2019 13:30,67.392
4473,3/29/2019 14:00,67.392
4474,3/29/2019 14:30,67.392
4475,3/29/2019 15:00,67.564
4476,3/29/2019 15:30,67.564
4477,3/29/2019 16:00,67.564
4478,3/29/2019 16:30,67.564
4479,3/29/2019 17:00,67.564
4480,3/29/2019 17:30,67.221
4481,3/29/2019 18:00,67.221
4482,3/29/2019 18:30,67.221
4483,3/29/2019 19:00,67.221
4484,3/29/2019 19:30,67.221
4485,3/29/2019 20:00,67.221
4486,3/29/2019 20:30,67.05
4487,3/29/2019 21:00,67.05
4488,3/29/2019 21:30,67.05
4489,3/29/2019 22:00,67.05
4490,3/29/2019 22:30,67.05
4491,3/29/2019 23:00,67.05
4492,3/29/2019 23:30,66.879
4493,3/30/2019 0:00,66.879
4494,3/30/2019 0:30,66.879
4495,3/30/2019 1:00,66.879
4496,3/30/2019 1:30,67.05
4497,3/30/2019 2:00,67.05
4498,3/30/2019 2:30,67.05
4499,3/30/2019 3:00,66.879
4500,3/30/2019 3:30,67.05
4501,3/30/2019 4:00,66.879
4502,3/30/2019 4:30,66.879
4503,3/30/2019 5:00,66.879
4504,3/30/2019 5:30,66.708
4505,3/30/2019 6:00,66.708
4506,3/30/2019 6:30,66.708
4507,3/30/2019 7:00,66.879
4508,3/30/2019 7:30,66.879
4509,3/30/2019 8:00,66.879
